# res.; time-begin; time-end; to leaflet; outcome
DPPC    227    190    293    -1    Fail
CHOL    980    6057    6233    1    Fail
CHOL    985    3721    3762    -1    Success
CHOL    985    5076    5086    1    Success
CHOL    991    9057    9199    -1    Success
CHOL    995    8652    8765    1    Fail
CHOL    1004    8092    8181    1    Success
CHOL    1005    4108    4387    -1    Fail
CHOL    1011    5326    6193    1    Success
CHOL    1023    4021    6881    -1    Success
CHOL    1026    5814    6313    1    Fail
CHOL    1026    6746    6999    -1    Success
CHOL    1026    7765    7789    1    Success
CHOL    1026    8818    9049    1    Fail
CHOL    1035    8359    8387    -1    Success
CHOL    1053    4481    4615    1    Success
CHOL    1085    5414    7731    -1    Success
CHOL    1094    7560    7685    -1    Fail
CHOL    1105    7459    7555    1    Success
CHOL    1128    4830    4854    -1    Success
CHOL    1129    6012    6141    -1    Success
CHOL    1134    2786    3245    -1    Fail
